Date,Open,High,Low,Close,Adj Close,Volume
6/16/1992,0.005082723,0.005061728,0.004779903,0.004778235,0.003998601,91338800
6/17/1992,0.004780098,0.004761976,0.004586497,0.004587106,0.00383961,76062000
6/18/1992,0.00461503,0.004734726,0.004337831,0.004341368,0.003635191,108430000
6/19/1992,0.004449962,0.004407723,0.004227313,0.004286759,0.003589765,106859200
6/22/1992,0.004229871,0.004271472,0.004116795,0.004232151,0.003544337,97484800
6/23/1992,0.004339916,0.004353223,0.004310202,0.004341368,0.003635191,77887600
6/24/1992,0.004394939,0.004407723,0.00439309,0.004423281,0.003703331,52766000
6/25/1992,0.004504984,0.004462224,0.00439309,0.004382324,0.00366926,40152000
6/26/1992,0.00442245,0.004407723,0.004310202,0.004341368,0.003635191,27591200
6/29/1992,0.00442245,0.004530349,0.00439309,0.004505193,0.003771469,47107200
6/30/1992,0.004532495,0.004652975,0.004531238,0.004641714,0.003885035,48336400
7/1/1992,0.004670052,0.004789226,0.004669385,0.004750931,0.003975889,35882000
7/2/1992,0.004780098,0.004734726,0.004448349,0.004450585,0.003726043,64162000
7/6/1992,0.004504984,0.004489474,0.00442072,0.004450585,0.003726043,30500400
7/7/1992,0.004477473,0.004434973,0.004199684,0.004232151,0.003544337,51772000
7/8/1992,0.004229871,0.004380473,0.004254943,0.004395976,0.003680617,48988800
7/9/1992,0.004449962,0.004462224,0.004448349,0.004409628,0.003691974,41448400
7/10/1992,0.004449962,0.004434973,0.004351646,0.004395976,0.003680617,35949200
7/13/1992,0.00442245,0.004530349,0.00439309,0.004532497,0.003794184,31390800
7/14/1992,0.004560007,0.004625725,0.004586497,0.004587106,0.00383961,31497200
7/15/1992,0.00461503,0.004734726,0.004614126,0.004641714,0.003885035,43615600
7/16/1992,0.004642541,0.004734726,0.004614126,0.004723627,0.003953175,34949600
7/17/1992,0.004339916,0.004407723,0.004324017,0.004314064,0.003612478,105910000
7/20/1992,0.004312405,0.004325973,0.004254943,0.004286759,0.003589765,48031200
7/21/1992,0.004394939,0.004434973,0.004365461,0.004395976,0.003680617,32986800
7/22/1992,0.004367428,0.004353223,0.004254943,0.004232151,0.003544337,40493600
7/23/1992,0.004284893,0.004271472,0.004227313,0.004286759,0.003589765,42879200
7/24/1992,0.004284893,0.004434973,0.004254943,0.004409628,0.003691974,33742800
7/27/1992,0.00442245,0.004462224,0.00439309,0.004341368,0.003635191,599200
7/28/1992,0.004394939,0.004462224,0.00439309,0.004477889,0.003748756,33560800
7/29/1992,0.00451874,0.004598475,0.004531238,0.004559802,0.003816897,62692000
7/30/1992,0.004587518,0.004571224,0.004558867,0.004559802,0.003816897,34473600
7/31/1992,0.004587518,0.004571224,0.004558867,0.004505193,0.003771469,22677200
8/3/1992,0.004532495,0.004543974,0.00442072,0.004395976,0.003680617,17136000
8/4/1992,0.004339916,0.004380473,0.004337831,0.004368672,0.003657904,29929200
8/5/1992,0.004394939,0.004353223,0.004310202,0.004286759,0.003589765,34815200
8/6/1992,0.004257382,0.004244222,0.004116795,0.004204847,0.003521624,64492400
8/7/1992,0.00400978,0.004162471,0.003978648,0.004136587,0.003464842,54790400
8/10/1992,0.004147336,0.004244222,0.004144425,0.004218499,0.003532982,22862000
8/11/1992,0.004284893,0.004244222,0.004144425,0.004150239,0.003476199,30326800
8/12/1992,0.004202359,0.004216972,0.004172054,0.004218499,0.003532982,30346400
8/13/1992,0.004284893,0.004353223,0.004282573,0.004286759,0.003589765,42747600
8/14/1992,0.004339916,0.004325973,0.004310202,0.004286759,0.003589765,34025600
8/17/1992,0.004257382,0.004271472,0.004227313,0.004286759,0.003600708,32177600
8/18/1992,0.004284893,0.004325973,0.004310202,0.004286759,0.003600708,28078400
8/19/1992,0.004298649,0.004325973,0.004310202,0.004259455,0.003577933,42635600
8/20/1992,0.004312405,0.004298722,0.004282573,0.004286759,0.003600708,27227200
8/21/1992,0.004312405,0.004325973,0.004254943,0.004273107,0.00358932,27367200
8/24/1992,0.004257382,0.004271472,0.004172054,0.004122934,0.003464062,38043600
8/25/1992,0.004147336,0.004244222,0.004172054,0.004245803,0.003566546,33090400
8/26/1992,0.004257382,0.004244222,0.004172054,0.004232151,0.003555158,30265200
8/27/1992,0.004312405,0.004312348,0.004282573,0.004259455,0.003577933,20686400
8/28/1992,0.004257382,0.004325973,0.004254943,0.004314064,0.003623482,15310400
8/31/1992,0.004339916,0.004434973,0.004337831,0.004423281,0.003714578,30279200
9/1/1992,0.004477473,0.004462224,0.004448349,0.004477889,0.003760126,15072400
9/2/1992,0.004504984,0.004707476,0.004531238,0.004696322,0.00394232,47474000
9/3/1992,0.004780098,0.004761976,0.004669385,0.00461441,0.003874,52964800
9/4/1992,0.004697564,0.004652975,0.004558867,0.004559802,0.00382845,15808800
9/8/1992,0.004532495,0.004625725,0.004531238,0.00461441,0.003874,17500000
9/9/1992,0.004670052,0.004761976,0.004669385,0.004750931,0.003987871,39300800
9/10/1992,0.004670052,0.004789226,0.004641756,0.004778235,0.004010643,57044400
9/11/1992,0.004780098,0.004761976,0.004641756,0.004600758,0.00386261,44970800
9/14/1992,0.004780098,0.004843727,0.004752274,0.004805539,0.004033419,53670400
9/15/1992,0.004807609,0.004761976,0.004669385,0.004669018,0.003919547,54630800
9/16/1992,0.004642541,0.004652975,0.004531238,0.004532497,0.003805675,44679600
9/17/1992,0.004587518,0.004543974,0.004406905,0.004423281,0.003714578,43108800
9/18/1992,0.00442245,0.004503099,0.00439309,0.004477889,0.003760126,28901600
9/21/1992,0.004532495,0.004598475,0.004503608,0.004477889,0.003760126,22419600
9/22/1992,0.004532495,0.004489474,0.00439309,0.004395976,0.003691805,27885200
9/23/1992,0.004449962,0.004571224,0.00442072,0.004587106,0.003851225,30993200
9/24/1992,0.004587518,0.004598475,0.004503608,0.004450585,0.003737353,31413200
9/25/1992,0.004477473,0.004462224,0.00439309,0.004368672,0.00366903,34367200
9/28/1992,0.004339916,0.004298722,0.004227313,0.004286759,0.003600708,37380000
9/29/1992,0.004284893,0.004353223,0.004254943,0.004300411,0.003612094,39317600
9/30/1992,0.004339916,0.004353223,0.004310202,0.004327716,0.003634868,25012400
10/1/1992,0.004312405,0.004312348,0.004282573,0.004232151,0.003555158,30682400
10/2/1992,0.004284893,0.004271472,0.004144425,0.004177543,0.00350961,28386400
10/5/1992,0.004147336,0.004162471,0.003978648,0.004150239,0.003486836,66239600
10/6/1992,0.004202359,0.004298722,0.004116795,0.004286759,0.003600708,28361200
10/7/1992,0.004339916,0.004325973,0.004199684,0.004177543,0.00350961,28327600
10/8/1992,0.004229871,0.004216972,0.004144425,0.004150239,0.003486836,31743600
10/9/1992,0.004174848,0.004189721,0.004144425,0.004136587,0.003475448,14686000
10/12/1992,0.004147336,0.004216972,0.004172054,0.004204847,0.003532383,17908800
10/13/1992,0.004312405,0.004407723,0.004254943,0.00435502,0.003657642,36794800
10/14/1992,0.004367428,0.004434973,0.004365461,0.004423281,0.003714578,23931600
10/15/1992,0.00442245,0.004407723,0.00439309,0.004368672,0.00366903,18855200
10/16/1992,0.004532495,0.004789226,0.004531238,0.004750931,0.003987871,112837200
10/19/1992,0.004780098,0.004761976,0.004752274,0.004750931,0.003987871,49011200
10/20/1992,0.004780098,0.004843727,0.004752274,0.004764583,0.003999259,71811600
10/21/1992,0.004807609,0.004789226,0.004697015,0.004696322,0.00394232,28562800
10/22/1992,0.004725075,0.004761976,0.004724644,0.004723627,0.003965096,21117600
10/23/1992,0.004807609,0.004789226,0.004724644,0.004723627,0.003965096,22856400
10/26/1992,0.004752587,0.005007228,0.004752274,0.005023973,0.004215613,62672400
10/27/1992,0.005055211,0.005116229,0.005028569,0.005023973,0.004215613,52990000
10/28/1992,0.0050277,0.005143479,0.005000939,0.005105886,0.004283937,49148400
10/29/1992,0.005137745,0.00527973,0.005083828,0.005215102,0.004375034,53474400
10/30/1992,0.005275302,0.00522523,0.005139087,0.00513319,0.00430671,32457600
11/2/1992,0.005165257,0.005143479,0.005111457,0.005105886,0.004283937,42523600
11/3/1992,0.005165257,0.005116229,0.005083828,0.005078581,0.004261162,28187600
11/4/1992,0.005110234,0.005143479,0.005139087,0.00513319,0.00430671,35490000
11/5/1992,0.005165257,0.005388731,0.005194346,0.005406232,0.004534453,74513600
11/6/1992,0.005412859,0.005552232,0.005443011,0.005488144,0.004602777,65993200
11/9/1992,0.005550416,0.005497732,0.005443011,0.005433536,0.004557228,28232400
11/10/1992,0.00544037,0.005552232,0.005443011,0.005542753,0.004648325,30556400
11/11/1992,0.005605438,0.005742984,0.005608788,0.005597361,0.004693873,35106400
11/12/1992,0.005660461,0.005661233,0.005622603,0.005611013,0.004705262,26899600
11/13/1992,0.005660461,0.005633983,0.005581159,0.005542753,0.004648325,21187600
11/16/1992,0.005577927,0.005688484,0.005581159,0.005665621,0.004750808,16886800
11/17/1992,0.005687973,0.005661233,0.005456826,0.005433536,0.004557228,42201600
11/18/1992,0.005550416,0.005742984,0.0055259,0.005706578,0.004784971,76202000
11/19/1992,0.005742995,0.005879235,0.005774565,0.005761186,0.00483052,60135600
11/20/1992,0.005825529,0.005797485,0.005691677,0.005679274,0.004762196,38872400
11/23/1992,0.005605438,0.005606733,0.005608788,0.005597361,0.004693873,38180800
11/24/1992,0.005660461,0.005661233,0.005636418,0.005679274,0.004762196,39205600
11/25/1992,0.005660461,0.005633983,0.005581159,0.005570057,0.004671099,29335600
11/27/1992,0.005605438,0.005633983,0.005608788,0.005570057,0.004671099,11799200
11/30/1992,0.005577927,0.005661233,0.005539715,0.005679274,0.004773356,40126800
12/1/1992,0.005687973,0.005824735,0.005664047,0.005761186,0.004841825,32536000
12/2/1992,0.005798018,0.005770234,0.005691677,0.00565197,0.004750534,24444000
12/3/1992,0.005605438,0.005674858,0.005594974,0.005679274,0.004773356,46897200
12/4/1992,0.005687973,0.005661233,0.005636418,0.005611013,0.0047163,23945600
12/7/1992,0.005632949,0.005688484,0.005664047,0.005706578,0.00479618,36055600
12/8/1992,0.005742995,0.005797485,0.005774565,0.005747534,0.004830414,49159600
12/9/1992,0.005742995,0.005715734,0.005719307,0.005692926,0.004784769,39852400
12/10/1992,0.005687973,0.005674858,0.005636418,0.00565197,0.004750534,35047600
12/11/1992,0.005687973,0.005742984,0.005719307,0.005679274,0.004773356,30046800
12/14/1992,0.005715484,0.005688484,0.005664047,0.00565197,0.004750534,27627600
12/15/1992,0.005632949,0.005606733,0.0055259,0.005556405,0.004670654,45634400
12/16/1992,0.005577927,0.005606733,0.005415382,0.005406232,0.004545128,56481600
12/17/1992,0.005467882,0.005661233,0.00549827,0.005611013,0.0047163,58466800
12/18/1992,0.005715484,0.005851985,0.005719307,0.005761186,0.004841825,58864400
12/21/1992,0.005798018,0.005933735,0.005802195,0.00591136,0.004967351,64016400
12/22/1992,0.005963086,0.006069987,0.005995601,0.006020576,0.005058641,70042000
12/23/1992,0.006018108,0.005988236,0.005940342,0.005925011,0.004978763,28084000
12/24/1992,0.005990597,0.005933735,0.005912713,0.005843099,0.004910293,11491200
12/28/1992,0.005908063,0.005906485,0.005940342,0.005897707,0.00495594,17612000
12/29/1992,0.005935575,0.006015486,0.005967972,0.00591136,0.004967351,29069600
12/30/1992,0.005963086,0.005906485,0.005885084,0.005815795,0.004887471,25146800
12/31/1992,0.005853041,0.005933735,0.005885084,0.005925011,0.004978763,23058000
1/4/1993,0.005935575,0.005933735,0.005774565,0.005761186,0.004841825,32284000
1/5/1993,0.005770506,0.005851985,0.005719307,0.005870403,0.004933116,46564000
1/6/1993,0.006073132,0.006151737,0.00607849,0.006143445,0.005161344,70350000
1/7/1993,0.006183177,0.006206238,0.006092304,0.006061533,0.005092875,68034400
1/8/1993,0.006073132,0.006260738,0.005995601,0.006198054,0.00520699,80234000
1/11/1993,0.006210688,0.006410614,0.006216637,0.006402835,0.005378161,68432000
1/12/1993,0.006293222,0.006342489,0.006189008,0.006116141,0.005138523,86539600
1/13/1993,0.006155665,0.006369739,0.006161378,0.006334574,0.005321102,49910000
1/14/1993,0.006430779,0.00650599,0.006437673,0.0064984,0.005458043,91952000
1/15/1993,0.006100643,0.006178988,0.006023231,0.00597962,0.005024408,225657600
1/18/1993,0.005935575,0.005933735,0.005802195,0.005897707,0.00495594,83409200
1/19/1993,0.005963086,0.005988236,0.005940342,0.005925011,0.004978763,68510400
1/20/1993,0.005963086,0.005960985,0.005967972,0.005952316,0.005001585,39684400
1/21/1993,0.005963086,0.005960985,0.005885084,0.005952316,0.005001585,46104800
1/22/1993,0.006018108,0.005960985,0.005912713,0.005897707,0.00495594,36736000
1/25/1993,0.005908063,0.005988236,0.005940342,0.005952316,0.005001585,50568000
1/26/1993,0.00604562,0.006151737,0.00607849,0.006034229,0.005070053,71405600
1/27/1993,0.006100643,0.006124487,0.005885084,0.00597962,0.005024408,56655200
1/28/1993,0.005990597,0.005960985,0.005940342,0.005938664,0.004990175,46009600
1/29/1993,0.006018108,0.006069987,0.005912713,0.005897707,0.00495594,66525200
2/1/1993,0.005908063,0.006069987,0.005940342,0.006088837,0.0051157,60138400
2/2/1993,0.006073132,0.006097237,0.00605086,0.00597962,0.005024408,45584000
2/3/1993,0.006100643,0.006042737,0.005857453,0.005952316,0.005001585,66046400
2/4/1993,0.005990597,0.005960985,0.005912713,0.005897707,0.00495594,52038000
2/5/1993,0.005908063,0.005879235,0.005608788,0.00565197,0.004750534,91904400
2/8/1993,0.005660461,0.005661233,0.0055259,0.005570057,0.004682065,70268800
2/9/1993,0.005660461,0.005647608,0.005636418,0.005611013,0.0047163,59665200
2/10/1993,0.005660461,0.005633983,0.005470641,0.005488144,0.004613597,67071200
2/11/1993,0.005522904,0.005524982,0.005470641,0.005419884,0.00455654,42067200
2/12/1993,0.00544037,0.005443231,0.005332493,0.005283363,0.004453166,68849200
2/16/1993,0.005275302,0.00522523,0.005083828,0.005187798,0.004373111,101934000
2/17/1993,0.005247791,0.00527973,0.005139087,0.005283363,0.004453166,62395200
2/18/1993,0.00544037,0.005415981,0.005304864,0.005406232,0.004556093,70030800
2/19/1993,0.005467882,0.005443231,0.005443011,0.005406232,0.004556093,44450000
2/22/1993,0.00544037,0.005497732,0.005443011,0.005419884,0.00456753,24690400
2/23/1993,0.00544037,0.005415981,0.005360123,0.005324319,0.004487476,48518400
2/24/1993,0.00512399,0.005266105,0.005152902,0.005256059,0.004430293,71640800
2/25/1993,0.005247791,0.005361481,0.005277234,0.005378928,0.004533221,41806800
2/26/1993,0.005357836,0.00530698,0.005166716,0.005187798,0.004373111,73721200
3/1/1993,0.00522028,0.00522523,0.005221975,0.005215102,0.004395984,29825600
3/2/1993,0.00522028,0.005334231,0.005249605,0.005324319,0.004487476,36923600
3/3/1993,0.005330325,0.005388731,0.005277234,0.005365275,0.004521784,50674400
3/4/1993,0.005385347,0.005415981,0.005304864,0.005406232,0.004556093,47084800
3/5/1993,0.005412859,0.005470482,0.005443011,0.005406232,0.004556093,27904800
3/8/1993,0.00544037,0.005579482,0.005470641,0.005570057,0.004693329,44251200
3/9/1993,0.005605438,0.005661233,0.005636418,0.005597361,0.004716201,38707200
3/10/1993,0.005632949,0.005633983,0.005581159,0.005597361,0.004716201,33124000
3/11/1993,0.005660461,0.005633983,0.005608788,0.005611013,0.004727638,36153600
3/12/1993,0.005632949,0.005579482,0.0055259,0.005542753,0.004670457,31673600
3/15/1993,0.005550416,0.005633983,0.005512085,0.005624666,0.004739075,34008800
3/16/1993,0.005687973,0.005688484,0.005636418,0.005570057,0.004693329,25320400
3/17/1993,0.005605438,0.005606733,0.005470641,0.005419884,0.00456753,44055200
3/18/1993,0.00544037,0.005456857,0.005415382,0.005351623,0.004510348,26546800
3/19/1993,0.00544037,0.005415981,0.005304864,0.005269711,0.00444173,38525200
3/22/1993,0.005275302,0.005266105,0.005221975,0.005215102,0.004395984,41300000
3/23/1993,0.005247791,0.00527973,0.005208161,0.005160494,0.00435024,25634000
3/24/1993,0.005192768,0.00530698,0.005194346,0.005269711,0.00444173,35767200
3/25/1993,0.005302813,0.005361481,0.005304864,0.005378928,0.004533221,42761600
3/26/1993,0.005412859,0.005361481,0.005194346,0.005215102,0.004395984,37940000
3/29/1993,0.005137745,0.005116229,0.005000939,0.004969364,0.00419013,65427600
3/30/1993,0.005013944,0.005088979,0.00494568,0.005105886,0.004304495,66012800
3/31/1993,0.005165257,0.005143479,0.005056198,0.005023973,0.004235875,55759200
4/1/1993,0.0050277,0.005061728,0.005028569,0.005051277,0.004258748,27050800
4/2/1993,0.004945166,0.004979978,0.004862792,0.0048738,0.004110076,63448000
4/5/1993,0.004890143,0.004898227,0.004862792,0.004860148,0.00409864,37293200
4/6/1993,0.004890143,0.004870977,0.004779903,0.004723627,0.003984277,42092400
4/7/1993,0.004780098,0.004925477,0.004752274,0.004914756,0.004144385,40712000
4/8/1993,0.004890143,0.004898227,0.004807533,0.004832844,0.004075766,40857600
4/12/1993,0.004835121,0.004952727,0.004862792,0.004860148,0.00409864,23262400
4/13/1993,0.004945166,0.004979978,0.004724644,0.004696322,0.003961402,41120800
4/14/1993,0.004697564,0.004707476,0.00465557,0.004723627,0.003984277,42515200
4/15/1993,0.004697564,0.004652975,0.004558867,0.004559802,0.00384704,54675600
4/16/1993,0.004697564,0.004707476,0.004627941,0.004655366,0.003927096,171698800
4/19/1993,0.004725075,0.004789226,0.004724644,0.004696322,0.003961402,56966000
4/20/1993,0.004752587,0.004870977,0.004724644,0.004860148,0.00409864,60012400
4/21/1993,0.004917654,0.004925477,0.004835162,0.004819192,0.004064332,51318400
4/22/1993,0.004807609,0.004898227,0.004807533,0.004860148,0.00409864,39418400
4/23/1993,0.004862632,0.004870977,0.004779903,0.004778235,0.004030021,33535600
4/26/1993,0.004807609,0.004816477,0.004752274,0.004750931,0.00400715,25701200
4/27/1993,0.004752587,0.004870977,0.004779903,0.004887452,0.004121513,32418400
4/28/1993,0.004862632,0.005061728,0.004890421,0.005010321,0.004224441,40810000
4/29/1993,0.005055211,0.005034478,0.004931865,0.00494206,0.004167258,20610800
4/30/1993,0.004972677,0.005116229,0.005000939,0.004996669,0.004213003,33084800
5/3/1993,0.0050277,0.005061728,0.005028569,0.005064929,0.004270184,16296000
5/4/1993,0.005137745,0.00530698,0.005139087,0.005228754,0.004407422,42705600
5/5/1993,0.00522028,0.005443231,0.005249605,0.005351623,0.004510348,63266000
5/6/1993,0.005385347,0.005361481,0.005304864,0.005269711,0.00444173,17614800
5/7/1993,0.005275302,0.005361481,0.005304864,0.005378928,0.004533221,20473600
5/10/1993,0.00544037,0.005484107,0.005470641,0.005406232,0.004556093,34482000
5/11/1993,0.00544037,0.005415981,0.005360123,0.005351623,0.004510348,39594800
5/12/1993,0.005357836,0.005361481,0.005249605,0.005215102,0.004395984,26306000
5/13/1993,0.005275302,0.005470482,0.005304864,0.00546084,0.004601839,90431600
5/14/1993,0.005467882,0.005497732,0.005470641,0.00546084,0.004601839,29352400
5/17/1993,0.005495393,0.005497732,0.005470641,0.005488144,0.004624712,17410400
5/18/1993,0.005495393,0.005524982,0.005470641,0.00546084,0.004601839,40868800
5/19/1993,0.005412859,0.005661233,0.005415382,0.00565197,0.004761947,43192800
5/20/1993,0.005687973,0.005824735,0.005719307,0.005815795,0.004899184,72632000
5/21/1993,0.005853041,0.00583836,0.005664047,0.005679274,0.004784819,37049600
5/24/1993,0.005632949,0.005797485,0.005664047,0.005692926,0.004796257,37578800
5/25/1993,0.005632949,0.005661233,0.005553529,0.005556405,0.004681893,45180800
5/26/1993,0.005550416,0.005688484,0.005512085,0.005706578,0.004807692,30391200
5/27/1993,0.005742995,0.005770234,0.005719307,0.005679274,0.004784819,49322000
5/28/1993,0.005660461,0.005661233,0.005608788,0.005583709,0.004715612,45987200
6/1/1993,0.005605438,0.005688484,0.005636418,0.005624666,0.004749993,33768000
6/2/1993,0.005632949,0.005742984,0.005581159,0.005624666,0.004749993,50120000
6/3/1993,0.005660461,0.005633983,0.005581159,0.005556405,0.00469269,39214000
6/4/1993,0.005522904,0.005524982,0.005415382,0.00539258,0.004555167,53421200
6/7/1993,0.005385347,0.005361481,0.004959495,0.00494206,0.004176978,120576400
6/8/1993,0.004752587,0.004843727,0.004697015,0.004805539,0.004062376,155274000
6/9/1993,0.004339916,0.004366848,0.004254943,0.004232151,0.003581043,294604800
6/10/1993,0.004174848,0.004271472,0.004116795,0.004259455,0.003603964,138426400
6/11/1993,0.004339916,0.004325973,0.004185869,0.004177543,0.003535202,60580800
6/14/1993,0.004229871,0.004271472,0.004199684,0.004273107,0.003615425,62372800
6/15/1993,0.004367428,0.004325973,0.004020092,0.003986413,0.003374758,112081200
6/16/1993,0.004037291,0.004107971,0.003978648,0.004013717,0.003397679,88270000
6/17/1993,0.004064803,0.00402622,0.00386813,0.003904501,0.003305998,102359600
6/18/1993,0.003968513,0.003985345,0.003785241,0.003877197,0.003283076,77823200
6/21/1993,0.003844712,0.003808218,0.003757612,0.003727023,0.003157014,68395600
6/22/1993,0.003885979,0.00397172,0.003785241,0.003918153,0.003317459,84095200
6/23/1993,0.003982269,0.00394447,0.003812871,0.003822588,0.003237236,45180800
6/24/1993,0.003844712,0.00394447,0.003812871,0.003959109,0.003351838,55708800
6/25/1993,0.003830956,0.003835469,0.003757612,0.00376798,0.003191395,64290800
6/28/1993,0.003844712,0.003808218,0.003674723,0.003781632,0.003202856,88404400
6/29/1993,0.0038172,0.003780968,0.003647094,0.003658763,0.003099712,73567200
6/30/1993,0.003652132,0.003726467,0.003647094,0.003713371,0.003145553,50064000
7/1/1993,0.003679644,0.003726467,0.003591835,0.003549546,0.00300803,54541200
7/2/1993,0.00359711,0.003617467,0.003564205,0.003604154,0.003053871,47908000
7/6/1993,0.00359711,0.003644717,0.003536576,0.003522242,0.00298511,38813600
7/7/1993,0.003514576,0.003522091,0.003398428,0.003385721,0.002870507,56758800
7/8/1993,0.00340453,0.003481216,0.003398428,0.003385721,0.002870507,34742400
7/9/1993,0.003459553,0.003453966,0.003426058,0.003413025,0.002893427,39219600
7/12/1993,0.003432041,0.003549341,0.003398428,0.003549546,0.00300803,43470000
7/13/1993,0.003652132,0.003617467,0.003481317,0.003467634,0.002939268,39527600
7/14/1993,0.003432041,0.003481216,0.003343169,0.003467634,0.002939268,61574800
7/15/1993,0.003487064,0.003508466,0.00328791,0.003303808,0.002801746,84509600
7/16/1993,0.002524167,0.002622834,0.002320878,0.00240277,0.002045367,530149200
7/19/1993,0.002469144,0.002527458,0.00221036,0.002197988,0.001873463,201558000
7/20/1993,0.002276565,0.002418457,0.002237989,0.002334509,0.001988065,132977600
7/21/1993,0.002249053,0.002309456,0.00221036,0.002266249,0.001930764,113976800
7/22/1993,0.002249053,0.002336706,0.002237989,0.002293553,0.001953685,52794000
7/23/1993,0.002359099,0.002391207,0.002265619,0.002266249,0.001930764,58444400
7/26/1993,0.002331587,0.002391207,0.002265619,0.002334509,0.001988065,38206000
7/27/1993,0.002331587,0.002391207,0.002293248,0.002293553,0.001953685,49652400
7/28/1993,0.002276565,0.002336706,0.002293248,0.002334509,0.001988065,22948800
7/29/1993,0.002359099,0.002391207,0.002348507,0.002375465,0.002022446,30343600
7/30/1993,0.002414121,0.002472957,0.002376137,0.002430074,0.002068288,53611600
8/2/1993,0.002496655,0.002581958,0.002486655,0.002511987,0.00213705,54076400
8/3/1993,0.002579189,0.002581958,0.002569543,0.002566595,0.00218289,44119600
8/4/1993,0.002606701,0.00271821,0.002597173,0.002703116,0.002297493,60748800
8/5/1993,0.002771769,0.00274546,0.002597173,0.002621203,0.002228731,52343200
8/6/1993,0.002606701,0.002690959,0.002624802,0.002593899,0.002205811,31480400
8/9/1993,0.002606701,0.002690959,0.002597173,0.002648507,0.002251652,40353600
8/10/1993,0.002634212,0.002636459,0.002514284,0.002511987,0.00213705,38194800
8/11/1993,0.002524167,0.002500208,0.002376137,0.00240277,0.002045367,41742400
8/12/1993,0.002414121,0.002418457,0.002265619,0.002293553,0.001953685,84543200
8/13/1993,0.002304076,0.002418457,0.002293248,0.002389118,0.002033907,34703200
8/16/1993,0.002414121,0.002445707,0.002403766,0.00240277,0.002056479,25611600
8/17/1993,0.002441633,0.002500208,0.002403766,0.002498334,0.002137054,27045200
8/18/1993,0.002579189,0.002636459,0.002514284,0.002511987,0.002148565,47180000
8/19/1993,0.002551678,0.002527458,0.002431396,0.00240277,0.002056479,38032400
8/20/1993,0.002441633,0.002445707,0.002376137,0.002457378,0.002102523,24984400
8/23/1993,0.002469144,0.002527458,0.002431396,0.002498334,0.002137054,22794800
8/24/1993,0.002496655,0.002527458,0.002459025,0.002457378,0.002102523,25314800
8/25/1993,0.002469144,0.002472957,0.002348507,0.002375465,0.002033457,36442000
8/26/1993,0.00238661,0.002363957,0.002320878,0.002334509,0.001998925,44035600
8/27/1993,0.002359099,0.002336706,0.002293248,0.002293553,0.001964393,46642400
8/30/1993,0.002304076,0.002282206,0.002251804,0.002238944,0.001918349,68434800
8/31/1993,0.002304076,0.002309456,0.002265619,0.002293553,0.001964393,31967600
9/1/1993,0.002304076,0.002309456,0.002237989,0.002252597,0.001929861,56392000
9/2/1993,0.002249053,0.002254956,0.00218273,0.00221164,0.001895328,70565600
9/3/1993,0.002249053,0.002227705,0.00218273,0.00221164,0.001895328,40734400
9/7/1993,0.002249053,0.002336706,0.002237989,0.002266249,0.001941371,35884800
9/8/1993,0.002276565,0.002336706,0.002265619,0.002320857,0.001987414,56658000
9/9/1993,0.002331587,0.002336706,0.002265619,0.002238944,0.001918349,37382800
9/10/1993,0.002276565,0.002254956,0.002196545,0.002266249,0.001941371,33622400
9/13/1993,0.002276565,0.002282206,0.002127472,0.002157032,0.001849285,63946400
9/14/1993,0.002056474,0.002118705,0.002044583,0.002047815,0.001757199,69160000
9/15/1993,0.002083985,0.002118705,0.001989324,0.002075119,0.00178022,64430800
9/16/1993,0.002056474,0.002118705,0.002072212,0.002102424,0.001803242,21490000
9/17/1993,0.002070229,0.002173205,0.002072212,0.002157032,0.001849285,43008000
9/20/1993,0.002166519,0.002173205,0.002127472,0.002116076,0.001814752,27759200
9/21/1993,0.002111496,0.002145955,0.002030768,0.002075119,0.00178022,36624000
9/22/1993,0.002056474,0.002173205,0.002072212,0.002184336,0.001872306,27622000
9/23/1993,0.00219403,0.002173205,0.002099842,0.002102424,0.001803242,32737600
9/24/1993,0.002139008,0.002145955,0.002099842,0.002129728,0.001826263,19143600
9/27/1993,0.002139008,0.002145955,0.002072212,0.002102424,0.001803242,28294000
9/28/1993,0.002111496,0.002118705,0.002072212,0.002102424,0.001803242,23637600
9/29/1993,0.002056474,0.00210508,0.002016953,0.002006859,0.001722667,59186400
9/30/1993,0.002028962,0.002009704,0.001934065,0.00195225,0.001676623,68726000
10/1/1993,0.001891406,0.001900703,0.001878806,0.00188399,0.001619069,83997200
10/4/1993,0.00187765,0.001900703,0.001823547,0.00188399,0.001619069,48210400
10/5/1993,0.001918917,0.002009704,0.001934065,0.001965903,0.001688134,44077600
10/6/1993,0.002001451,0.002009704,0.001975509,0.001979555,0.001699645,43820000
10/7/1993,0.00197394,0.001982453,0.001906435,0.001911294,0.001642091,33726000
10/8/1993,0.001946428,0.001927953,0.001851176,0.001870338,0.001607558,34851600
10/11/1993,0.001891406,0.002009704,0.001906435,0.001993207,0.001711156,40286400
10/12/1993,0.002028962,0.002118705,0.002016953,0.002020511,0.001734177,76585600
10/13/1993,0.002056474,0.002036954,0.001989324,0.002020511,0.001734177,44251200
10/14/1993,0.002028962,0.002064204,0.001989324,0.001993207,0.001711156,40171600
10/15/1993,0.002441633,0.002500208,0.002348507,0.002484682,0.002125544,238812000
10/18/1993,0.002469144,0.002527458,0.002459025,0.002498334,0.002137054,83249600
